,TRADE_DATETIME,TRADE_MONTH,INSTRUMENT,COUNTERPARTY,SIDE,BOUGHTCCY,BOUGHTAMT,SOLDCCY,SOLDAMT,XRATE,INTERBANKSPOTRATE,INTERBANKRATE,MATURITY_DATE,MATURITY,MATURITY_GROUPS,CCYPAIR,RIC,PRICE
4342,2023-11-17 07:54:42,2023-11-01,Swap,DACAPO_AS,Sell,DKK,348247.26,USD,50000.0,6.9575452,6.9649452,6.9583452,2023-12-07,20,3W,USD/DKK,USDDKK=,6.9649452
4343,2023-11-17 10:38:59,2023-11-01,Swap,DACAPO_AS,Sell,DKK,254113.25,USD,36500.0,6.9541068,6.9620068,6.9549068,2023-12-08,21,3W,USD/DKK,USDDKK=,6.962006849315069
4344,2023-10-31 11:44:03,2023-10-01,Swap,DACAPO_AS,Sell,DKK,508758.99,USD,75100.0,6.7738206,6.7744206,6.7739206,2023-11-02,2,<1W,USD/DKK,USDDKK=,6.774420639147803
4345,2023-11-14 11:47:14,2023-11-01,Swap,DACAPO_AS,Sell,DKK,418767.77,USD,61700.0,6.78676,6.78716,6.78676,2023-11-15,1,<1W,USD/DKK,USDDKK=,6.787159967585089
4346,2023-11-01 13:26:20,2023-11-01,Forward,DACAPO_AS,Sell,DKK,508574.33,USD,72000.0,7.0635324,7.07955,7.0446124,2024-01-29,89,3M,USD/DKK,USDDKK=,7.063532361111111
4347,2023-11-01 12:01:56,2023-11-01,Swap,DACAPO_AS,Buy,USD,100000.0,DKK,685470.3,6.840703,6.854703,6.838903,2023-12-14,43,2M,USD/DKK,USDDKK=,6.854703000000001
4348,2023-11-24 13:53:11,2023-11-01,Forward,DACAPO_AS,Sell,DKK,1976578.68,USD,290800.0,6.7970381,6.82947,6.7758881,2024-04-22,150,>3M,USD/DKK,USDDKK=,6.7970381017881705
4349,2023-11-15 08:50:09,2023-11-01,Forward,DACAPO_AS,Sell,DKK,68791.55,USD,10000.0,6.8791549,6.86367,6.8644349,2023-11-15,0,0D,USD/DKK,USDDKK=,6.879155
4350,2023-11-13 13:53:23,2023-11-01,Forward,DACAPO_AS,Sell,DKK,923225.82,USD,132400.0,6.9730047,6.99107,6.9538047,2024-02-20,99,>3M,USD/DKK,USDDKK=,6.973004682779456
4351,2023-11-07 13:33:46,2023-11-01,Swap,DACAPO_AS,Buy,USD,50000.0,DKK,348332.26,6.9575452,6.9666452,6.9563452,2023-12-07,30,1M,USD/DKK,USDDKK=,6.9666452
4352,2023-11-08 08:17:47,2023-11-01,Swap,DACAPO_AS,Buy,USD,21800.0,DKK,148576.92,6.805255,6.815455,6.803855,2023-12-12,34,1M,USD/DKK,USDDKK=,6.81545504587156
4353,2023-11-08 12:46:35,2023-11-01,Swap,DACAPO_AS,Buy,USD,56000.0,DKK,382820.26,6.825876,6.836076,6.824476,2023-12-12,34,1M,USD/DKK,USDDKK=,6.836076071428572
4354,2023-11-06 12:00:37,2023-11-01,Forward,DACAPO_AS,Buy,SEK,9000000.0,EUR,768234.6,0.0853594,0.0856,0.0855994,2023-11-06,0,0D,EUR/SEK,EURSEK=,11.715171381242136
4355,2023-11-20 08:22:27,2023-11-01,Forward,DAMPA_APS,Buy,EUR,100000.0,DKK,743783.8,7.437838,7.45761,7.457738,2023-11-20,0,0D,EUR/DKK,EURDKK=,7.437838
4356,2023-11-14 07:50:20,2023-11-01,Forward,DAMPA_APS,Buy,EUR,100000.0,DKK,744005.22,7.4400522,7.45986,7.4599522,2023-11-14,0,0D,EUR/DKK,EURDKK=,7.440052199999999
4357,2023-11-15 07:47:05,2023-11-01,Forward,DAMPA_APS,Buy,EUR,100000.0,DKK,743956.9,7.439569,7.45933,7.459469,2023-11-15,0,0D,EUR/DKK,EURDKK=,7.4395690000000005
4358,2023-11-21 10:20:16,2023-11-01,Forward,DAMPA_APS,Buy,EUR,59000.0,DKK,438738.96,7.4362536,7.456,7.4561536,2023-11-22,1,<1W,EUR/DKK,EURDKK=,7.436253559322035
4359,2023-11-16 14:05:49,2023-11-01,Forward,DAMPA_APS,Buy,EUR,200000.0,DKK,1487800.0,7.439,7.4589,7.4589,2023-11-16,0,0D,EUR/DKK,EURDKK=,7.439
4360,2023-11-02 12:44:57,2023-11-01,Swap,DANFOSS,Buy,NOK,10000000.0,EUR,842752.53,11.8662654,11.8658795,11.8662754,2023-11-10,8,1W,EUR/NOK,EURNOK=,11.86587953642809
4361,2023-11-08 14:44:15,2023-11-01,Swap,DANFOSS,Sell,USD,15059520.96,PLN,63000000.0,4.191193,4.1834,4.191153,2024-02-14,98,>3M,USD/PLN,USDPLN=,4.1834000010582
4362,2023-11-08 14:33:33,2023-11-01,Swap,DANFOSS,Buy,HKD,4300000.0,USD,550097.23,7.811185,7.8168,7.811205,2024-01-12,65,3M,USD/HKD,USDHKD=,7.816799950074281
4363,2023-11-08 14:38:54,2023-11-01,Swap,DANFOSS,Buy,NOK,16000000.0,EUR,1340931.95,11.946039,11.932,11.946089,2024-01-12,65,3M,EUR/NOK,EURNOK=,11.93199997956645
4364,2023-11-22 12:29:20,2023-11-01,Spot,DANFOSS,Buy,ZAR,10900000.0,USD,583662.38,18.67518,18.67461,18.67461,2023-11-24,2,<1W,USD/ZAR,USDZAR=,18.675179990185423
4365,2023-11-01 11:07:29,2023-11-01,Swap,DANFOSS,Buy,CNH,146400000.0,EUR,18914447.65,7.734518,7.740115,7.734538,2023-11-22,21,3W,EUR/CNH,EURCNH=,7.740115001454987
4366,2023-11-20 11:35:36,2023-11-01,Forward,DANFOSS,Sell,USD,6976964.04,MXN,120000000.0,17.199458,17.1642,17.200258,2023-12-05,15,2W,USD/MXN,USDMXN=,17.199458003799602
4367,2023-11-22 12:12:12,2023-11-01,Forward,DANFOSS,Sell,USD,547841.66,CAD,750000.0,1.3690087,1.3702,1.3690487,2024-01-12,51,2M,USD/CAD,USDCAD=,1.36900870225897
4368,2023-11-22 11:31:55,2023-11-01,Forward,DANFOSS,Sell,USD,596784.36,THB,21000000.0,35.18859,35.22506,35.18976,2023-12-14,22,3W,USD/THB,USDTHB=,35.188589727787104
4369,2023-11-28 10:48:13,2023-11-01,Forward,DANFOSS,Sell,EUR,2066033.65,PLN,9000000.0,4.356173,4.35323,4.356323,2023-12-14,16,2W,EUR/PLN,EURPLN=,4.356172998440757
4370,2023-11-22 10:43:22,2023-11-01,Forward,DANGATE,Sell,DKK,26695.72,USD,3900.0,6.8450571,6.83507,6.8358571,2023-11-22,0,0D,USD/DKK,USDDKK=,6.845056410256411
4371,2023-11-28 13:02:10,2023-11-01,Forward,DANGATE,Sell,DKK,52263.13,EUR,7000.0,7.466162,7.45594,7.456212,2023-11-28,0,0D,EUR/DKK,EURDKK=,7.466161428571429
4372,2023-11-17 11:20:11,2023-11-01,Spot,DANGATE,Buy,SEK,400000.0,DKK,259801.1,0.64950275,0.65070275,0.65070275,2023-11-21,4,<1W,SEK/DKK,SEKDKK=,0.64950275
4373,2023-11-14 11:07:50,2023-11-01,Spot,DANGATE,Sell,DKK,10448.76,USD,1500.0,6.96584,6.95664,6.95664,2023-11-16,2,<1W,USD/DKK,USDDKK=,6.96584
4374,2023-10-31 12:43:03,2023-10-01,Spot,DANGATE,Sell,DKK,2989.8,EUR,400.0,7.47451,7.46456,7.46456,2023-11-02,2,<1W,EUR/DKK,EURDKK=,7.474500000000001
4375,2023-11-23 08:56:43,2023-11-01,Spot,DANOFFICE_IT,Buy,USD,2000000.0,DKK,13655300.0,6.82765,6.83133,6.83133,2023-11-27,4,<1W,USD/DKK,USDDKK=,6.82765
4376,2023-11-23 08:56:33,2023-11-01,Spot,DANOFFICE_IT,Buy,EUR,500000.0,DKK,3725480.0,7.45096,7.45494,7.45494,2023-11-27,4,<1W,EUR/DKK,EURDKK=,7.45096
4377,2023-11-06 09:05:25,2023-11-01,Spot,DANOFFICE_IT,Buy,EUR,2500000.0,DKK,18644175.0,7.45767,7.46165,7.46165,2023-11-08,2,<1W,EUR/DKK,EURDKK=,7.45767
4378,2023-11-20 08:22:37,2023-11-01,Spot,DANOFFICE_IT,Buy,EUR,2000000.0,DKK,14907180.0,7.45359,7.45757,7.45757,2023-11-22,2,<1W,EUR/DKK,EURDKK=,7.45359
4379,2023-11-06 11:50:00,2023-11-01,Forward,DANSANI,Buy,GBP,200000.0,USD,248267.86,1.2413393,1.24132,1.2425093,2024-04-10,156,>3M,,,
4380,2023-11-15 11:47:01,2023-11-01,Swap,DANSANI,Buy,SEK,11600000.0,DKK,7549248.68,0.6506037,0.6507973,0.6505887,2023-12-15,30,1M,SEK/DKK,SEKDKK=,0.6507973
4381,2023-11-01 07:54:30,2023-11-01,Swap,DANSANI,Buy,USD,306000.0,DKK,2159693.62,7.0532399,7.0578223,7.0530649,2023-11-15,14,2W,USD/DKK,USDDKK=,7.0578222875817
4382,2023-11-01 08:00:21,2023-11-01,Swap,DANSANI,Buy,NOK,15700000.0,DKK,9912430.5,0.631232,0.631365,0.631217,2023-11-15,14,2W,NOK/DKK,NOKDKK=,0.631365
4383,2023-11-01 08:01:11,2023-11-01,Swap,DANSANI,Buy,SEK,11500000.0,DKK,7262843.4,0.6314944,0.6315516,0.6314794,2023-11-15,14,2W,SEK/DKK,SEKDKK=,0.6315516
4384,2023-11-07 08:25:01,2023-11-01,Swap,DANSANI,Buy,SEK,1000000.0,DKK,637401.5,0.6373938,0.6374015,0.6373788,2023-11-13,6,<1W,SEK/DKK,SEKDKK=,0.6374015
4385,2023-11-06 08:56:23,2023-11-01,Forward,DANSANI,Buy,GBP,200000.0,USD,247634.56,1.2381728,1.23832,1.2393328,2024-03-13,128,>3M,,,
4386,2023-11-13 08:43:40,2023-11-01,Swap,DANSANI,Buy,NOK,15600000.0,DKK,9795344.52,0.627561,0.6279067,0.627536,2023-12-15,32,1M,NOK/DKK,NOKDKK=,0.6279066999999999
4387,2023-11-13 08:46:46,2023-11-01,Swap,DANSANI,Buy,SEK,2500000.0,DKK,1599999.75,0.6397687,0.6399999,0.6397537,2023-12-15,32,1M,SEK/DKK,SEKDKK=,0.6399999
4388,2023-11-21 10:39:19,2023-11-01,Swap,DANSANI,Buy,SEK,200000.0,DKK,130912.02,0.6544048,0.6545601,0.6543898,2023-12-15,24,3W,SEK/DKK,SEKDKK=,0.6545601
4389,2023-11-21 10:39:34,2023-11-01,Swap,DANSANI,Buy,NOK,200000.0,DKK,127833.9,0.6389237,0.6391695,0.6389087,2023-12-15,24,3W,NOK/DKK,NOKDKK=,0.6391695
4390,2023-11-07 08:19:20,2023-11-01,Swap,DANSANI,Buy,USD,190000.0,DKK,1324921.15,6.9654269,6.9732692,6.9651319,2023-12-01,24,3W,USD/DKK,USDDKK=,6.973269210526316
4391,2023-11-15 11:53:07,2023-11-01,Swap,DANSANI,Buy,NOK,15700000.0,DKK,9944182.18,0.6330155,0.6333874,0.6329905,2023-12-18,33,1M,NOK/DKK,NOKDKK=,0.6333873999999999
4392,2023-11-27 13:34:54,2023-11-01,Swap,DANSANI,Buy,SEK,1400000.0,DKK,913916.5,0.6527101,0.6527975,0.6526951,2023-12-15,18,3W,SEK/DKK,SEKDKK=,0.6527975
4393,2023-11-27 13:35:39,2023-11-01,Swap,DANSANI,Buy,NOK,300000.0,DKK,191280.96,0.6373981,0.6376032,0.6373831,2023-12-18,21,3W,NOK/DKK,NOKDKK=,0.6376031999999999
4394,2023-11-15 11:51:07,2023-11-01,Swap,DANSANI,Buy,USD,560000.0,DKK,3847738.27,6.8657999,6.8709612,6.8656049,2023-12-01,16,2W,USD/DKK,USDDKK=,6.8709611964285715
4395,2023-11-17 08:44:28,2023-11-01,Swap,DANSANI,Buy,SEK,700000.0,DKK,454022.24,0.6484403,0.6486032,0.6484253,2023-12-15,28,1M,SEK/DKK,SEKDKK=,0.6486031999999999
4396,2023-10-31 10:48:42,2023-10-01,Swap,DANSANI,Buy,SEK,1500000.0,DKK,946347.9,0.6308531,0.6308986,0.6308381,2023-11-13,13,2W,SEK/DKK,SEKDKK=,0.6308986
4397,2023-11-03 15:59:00,2023-11-01,Spot,DANSANI,Buy,GBP,200000.0,USD,246594.0,1.23297,1.23409,1.23409,2023-11-07,4,<1W,,,
4398,2023-11-23 08:04:40,2023-11-01,Swap,DANSANI_HOLD,Buy,NOK,20000000.0,DKK,12721918.0,0.6359876,0.6360959,0.6359726,2023-12-11,18,3W,NOK/DKK,NOKDKK=,0.6360959
4399,2023-11-01 08:04:07,2023-11-01,Swap,DANSANI_HOLD,Buy,NOK,20000000.0,DKK,12649188.0,0.6323088,0.6324594,0.6322938,2023-11-17,16,2W,NOK/DKK,NOKDKK=,0.6324594
4400,2023-11-08 15:21:26,2023-11-01,Swap,DANSANI_HOLD,Buy,NOK,20000000.0,DKK,12490000.0,0.62435,0.6245,0.62434,2023-11-23,15,2W,NOK/DKK,NOKDKK=,0.6245
4401,2023-11-27 08:22:55,2023-11-01,Swap,DANSANI_HOLD,Buy,NOK,26220000.0,DKK,16694572.91,0.6364451,0.6367114,0.6364301,2023-12-21,24,3W,NOK/DKK,NOKDKK=,0.6367114000762777
4402,2023-11-24 08:32:24,2023-11-01,Swap,DANSANI_HOLD,Buy,NOK,30092000.0,DKK,19088261.37,0.6342036,0.6343301,0.6341886,2023-12-08,14,2W,NOK/DKK,NOKDKK=,0.6343301000265852
4403,2023-11-13 09:00:43,2023-11-01,Swap,DANSANI_HOLD,Buy,NOK,4084000.0,DKK,2564718.1,0.6276408,0.6279917,0.6276158,2023-12-15,32,1M,NOK/DKK,NOKDKK=,0.6279916993143977
4404,2023-11-10 07:47:16,2023-11-01,Swap,DANSANI_HOLD,Buy,NOK,9950000.0,SEK,9689407.51,0.9737537,0.9738098,0.9737387,2023-11-22,12,1W,,,
4405,2023-11-22 11:08:51,2023-11-01,Swap,DANSANI_HOLD,Buy,NOK,19850000.0,DKK,12673490.55,0.6382593,0.638463,0.6382443,2023-12-12,20,3W,NOK/DKK,NOKDKK=,0.638463
4406,2023-11-20 11:00:31,2023-11-01,Swap,DANSANI_HOLD,Buy,NOK,29343720.89,DKK,18621754.16,0.6343498,0.6346078,0.6343348,2023-12-14,24,3W,NOK/DKK,NOKDKK=,0.6346078000743961
4407,2023-11-15 11:38:10,2023-11-01,Swap,DANSANI_HOLD,Buy,NOK,29800000.0,DKK,18867783.58,0.6327756,0.6331471,0.6327506,2023-12-18,33,1M,NOK/DKK,NOKDKK=,0.6331471
4408,2023-11-17 08:35:52,2023-11-01,Swap,DANSANI_HOLD,Buy,NOK,20000000.0,DKK,12568450.0,0.6281011,0.6284225,0.6280761,2023-12-19,32,1M,NOK/DKK,NOKDKK=,0.6284225
4409,2023-11-08 09:12:38,2023-11-01,Spot,DANSANI_HOLD,Buy,SEK,10000000.0,NOK,9950000.0,0.995,1e-130,1e-130,2023-11-10,2,<1W,,,
4410,2023-11-08 14:10:29,2023-11-01,Forward,DANTAX_RADIO,Buy,EUR,55000.0,DKK,409642.16,7.4480393,7.45791,7.4579893,2023-11-09,1,<1W,EUR/DKK,EURDKK=,7.448039272727272
4411,2023-11-15 14:18:00,2023-11-01,Forward,DANTAX_RADIO,Buy,EUR,30000.0,DKK,223468.22,7.4489408,7.45881,7.4588908,2023-11-16,1,<1W,EUR/DKK,EURDKK=,7.448940666666667
4412,2023-11-10 12:31:08,2023-11-01,Forward,DANTAX_RADIO,Buy,EUR,35000.0,DKK,260679.21,7.4479774,7.45766,7.4579274,2023-11-10,0,0D,EUR/DKK,EURDKK=,7.447977428571428
4413,2023-11-21 13:09:02,2023-11-01,Forward,DANTAX_RADIO,Buy,EUR,30000.0,DKK,223383.17,7.4461055,7.45585,7.4560555,2023-11-21,0,0D,EUR/DKK,EURDKK=,7.446105666666667
4414,2023-11-23 14:07:10,2023-11-01,Forward,DANTAX_RADIO,Buy,EUR,20000.0,DKK,148919.92,7.4459961,7.45573,7.4559461,2023-11-24,1,<1W,EUR/DKK,EURDKK=,7.445996000000001
4415,2023-11-28 13:06:16,2023-11-01,Forward,DANTAX_RADIO,Buy,EUR,60000.0,DKK,446755.27,7.4459211,7.45574,7.4558711,2023-11-28,0,0D,EUR/DKK,EURDKK=,7.445921166666667
4416,2023-11-28 09:31:44,2023-11-01,Forward,DAY_BIRG_MIK,Buy,EUR,127000.0,DKK,944371.71,7.4359977,7.45573,7.4558977,2023-11-28,0,0D,EUR/DKK,EURDKK=,7.435997716535433
4417,2023-10-31 11:27:07,2023-10-01,Forward,DAY_BIRG_MIK,Buy,EUR,16000.0,DKK,119107.8,7.4442374,7.46448,7.4641374,2023-10-31,0,0D,EUR/DKK,EURDKK=,7.4442375
4418,2023-11-28 09:30:59,2023-11-01,Forward,DAY_BIRG_MIK,Buy,SEK,138000.0,DKK,89760.38,0.6504375,0.65284,0.6528375,2023-11-28,0,0D,SEK/DKK,SEKDKK=,0.650437536231884
4419,2023-11-23 14:32:29,2023-11-01,Forward,DAY_BIRG_MIK,Sell,DKK,1500217.22,USD,220000.0,6.8191692,6.83838,6.7941292,2024-03-27,125,>3M,USD/DKK,USDDKK=,6.819169181818181
4420,2023-10-31 11:27:57,2023-10-01,Forward,DAY_BIRG_MIK,Buy,SEK,106000.0,DKK,66604.39,0.6283433,0.63074,0.6307433,2023-10-31,0,0D,SEK/DKK,SEKDKK=,0.6283433018867924
4421,2023-10-31 11:27:42,2023-10-01,Forward,DAY_BIRG_MIK,Buy,NOK,240000.0,DKK,150351.36,0.626464,0.62908,0.629064,2023-10-31,0,0D,NOK/DKK,NOKDKK=,0.6264639999999999
4422,2023-11-28 09:31:29,2023-11-01,Forward,DAY_BIRG_MIK,Buy,GBP,27000.0,DKK,231296.61,8.5665412,8.5953,8.5960412,2023-11-28,0,0D,GBP/DKK,GBPDKK=,8.56654111111111
4423,2023-10-31 11:27:22,2023-10-01,Forward,DAY_BIRG_MIK,Buy,GBP,6000.0,DKK,51031.42,8.5052372,8.5343,8.5347372,2023-10-31,0,0D,GBP/DKK,GBPDKK=,8.505236666666667
4424,2023-11-06 14:49:51,2023-11-01,Forward,DAY_BIRG_MIK,Buy,SEK,138000.0,DKK,87906.0,0.637,0.6394,0.6394,2023-11-06,0,0D,SEK/DKK,SEKDKK=,0.637
4425,2023-11-06 14:49:20,2023-11-01,Forward,DAY_BIRG_MIK,Buy,NOK,338000.0,DKK,212095.0,0.6275,0.6301,0.6301,2023-11-06,0,0D,NOK/DKK,NOKDKK=,0.6275
4426,2023-11-06 14:48:55,2023-11-01,Forward,DAY_BIRG_MIK,Buy,GBP,23500.0,DKK,201510.15,8.5749,8.6044,8.6044,2023-11-06,0,0D,GBP/DKK,GBPDKK=,8.5749
4427,2023-11-28 09:31:14,2023-11-01,Forward,DAY_BIRG_MIK,Buy,NOK,304000.0,DKK,193276.21,0.635777,0.6384,0.638377,2023-11-28,0,0D,NOK/DKK,NOKDKK=,0.6357770065789473
4428,2023-11-16 10:31:44,2023-11-01,Forward,DAY_ET_AS,Buy,NOK,3500000.0,USD,323216.95,0.0923477,0.09257,0.0926177,2023-12-07,21,3W,USD/NOK,USDNOK=,10.828640020271214
4429,2023-11-16 10:28:28,2023-11-01,Forward,DAY_ET_AS,Buy,EUR,80000.0,USD,86640.49,1.0830061,1.08552,1.0861261,2023-12-04,18,3W,EUR/USD,EURUSD=,0.9233558120458459
4430,2023-11-16 14:47:20,2023-11-01,Swap,DBU,Sell,DKK,4663604.97,USD,680000.0,6.8474093,6.8582426,6.8477893,2023-12-18,32,1M,USD/DKK,USDDKK=,6.858242602941176
4431,2023-11-15 10:20:46,2023-11-01,Spot,DBU,Buy,USD,3100000.0,DKK,21297000.0,6.87,1e-130,1e-130,2023-11-17,2,<1W,USD/DKK,USDDKK=,6.87
4432,2023-11-09 07:48:47,2023-11-01,Spot,DEPO,Buy,EUR,1300000.0,DKK,9694490.0,7.4573,0.0,0.0,2023-11-13,4,<1W,EUR/DKK,EURDKK=,7.4573
4433,2023-11-10 12:45:10,2023-11-01,Spot,DFDS,Buy,DKK,4000000.0,PLN,2371072.91,1.687,1.68694,1.68694,2023-11-14,4,<1W,PLN/DKK,PLNDKK=,1.6870000003500525
4434,2023-11-16 14:10:30,2023-11-01,Swap,DFDS,Buy,GBP,12000000.0,DKK,102284052.0,8.5134115,8.523671,8.5133815,2023-12-15,29,1M,GBP/DKK,GBPDKK=,8.523671
4435,2023-11-22 10:35:05,2023-11-01,Forward,DINESEN,Buy,GBP,300000.0,DKK,2565460.08,8.5515336,8.5659,8.5662836,2023-11-23,1,<1W,GBP/DKK,GBPDKK=,8.5515336
4436,2023-11-22 10:37:06,2023-11-01,Forward,DINESEN,Buy,NOK,2000000.0,DKK,1273696.0,0.636848,0.63814,0.638148,2023-11-23,1,<1W,NOK/DKK,NOKDKK=,0.636848
4437,2023-11-14 08:23:49,2023-11-01,Spot,DINESEN,Buy,EUR,300000.0,DKK,2234994.0,7.44998,7.45993,7.45993,2023-11-16,2,<1W,EUR/DKK,EURDKK=,7.44998
4438,2023-11-07 09:07:22,2023-11-01,Forward,DINEX_AS,Sell,EUR,74960.76,GBP,65000.0,0.8671203,0.8684,0.8683403,2023-11-07,0,0D,,,
4439,2023-11-28 13:28:44,2023-11-01,Forward,DINEX_AS,Sell,EUR,57705.37,GBP,50000.0,0.8664705,0.86775,0.8676905,2023-11-28,0,0D,,,
4440,2023-11-14 08:28:20,2023-11-01,Forward,DK_GUMMI,Buy,EUR,260000.0,DKK,1934426.6,7.4401023,7.45987,7.4600023,2023-11-14,0,0D,EUR/DKK,EURDKK=,7.440102307692308
4441,2023-11-08 08:20:48,2023-11-01,Forward,DK_SPED,Buy,USD,70610.91,DKK,491891.45,6.9662245,6.984,6.9846245,2023-11-08,0,0D,USD/DKK,USDDKK=,6.966224482873822
4442,2023-11-20 11:35:11,2023-11-01,Forward,DLA_AGRO,Sell,DKK,7154065.07,USD,1050000.0,6.8133953,6.82081,6.8131553,2023-12-15,25,1M,USD/DKK,USDDKK=,6.813395304761905
4443,2023-11-13 10:50:30,2023-11-01,Forward,DLA_AGRO,Sell,DKK,223789917.0,EUR,30000000.0,7.4596639,7.45944,7.4596139,2023-11-13,0,0D,EUR/DKK,EURDKK=,7.4596639
4444,2023-11-09 15:14:17,2023-11-01,Forward,DLG_AMBA,Sell,DKK,186466107.5,EUR,25000000.0,7.4586443,7.45833,7.4585943,2023-11-10,1,<1W,EUR/DKK,EURDKK=,7.4586443
4445,2023-11-13 14:40:20,2023-11-01,Forward,DOMINO_SYST,Sell,DKK,644212.5,GBP,75000.0,8.5895,8.559,8.56,2023-11-13,0,0D,GBP/DKK,GBPDKK=,8.5895
4446,2023-11-21 11:12:14,2023-11-01,Forward,DOMINO_SYST,Sell,DKK,856876.29,GBP,100000.0,8.5687629,8.5381,8.5392629,2023-11-21,0,0D,GBP/DKK,GBPDKK=,8.568762900000001
4447,2023-11-13 14:37:10,2023-11-01,Forward,DOMINO_SYST,Sell,DKK,299192.0,EUR,40000.0,7.4798,7.4597,7.4599,2023-11-13,0,0D,EUR/DKK,EURDKK=,7.4798
4448,2023-11-08 11:42:23,2023-11-01,Forward,DOMINO_SYST,Sell,DKK,747788.97,EUR,100000.0,7.4778897,7.4579,7.4579897,2023-11-09,1,<1W,EUR/DKK,EURDKK=,7.4778896999999995
4449,2023-11-23 09:23:37,2023-11-01,Forward,DSVAS,Buy,USD,38000000.0,DKK,257120996.0,6.766342,6.83199,6.766822,2024-05-22,181,>3M,USD/DKK,USDDKK=,6.766342
4450,2023-11-28 13:45:02,2023-11-01,Forward,DULCO_INT,Buy,PLN,240000.0,EUR,55059.53,4.3589182,4.34621,4.3509482,2023-12-21,23,3W,EUR/PLN,EURPLN=,4.358918428835118
4451,2023-11-28 13:42:12,2023-11-01,Forward,DULCO_INT,Buy,PLN,400000.0,EUR,91816.4,4.35652,4.3489,4.3489,2023-11-28,0,0D,EUR/PLN,EURPLN=,4.356520185936282
4452,2023-11-17 16:24:37,2023-11-01,Forward,DULCO_INT,Buy,PLN,254000.0,EUR,57734.07,0.2272995,0.2279,0.2277195,2023-12-06,19,3W,EUR/PLN,EURPLN=,4.399481969658471
4453,2023-11-17 16:20:02,2023-11-01,Forward,DULCO_INT,Buy,PLN,300000.0,EUR,68190.0,0.2273,0.2277,0.2277,2023-11-17,0,0D,EUR/PLN,EURPLN=,4.399472063352397
4454,2023-11-15 10:40:36,2023-11-01,Forward,DULCO_INT,Buy,PLN,400000.0,EUR,90944.48,0.2273612,0.22774,0.2277612,2023-11-15,0,0D,EUR/PLN,EURPLN=,4.398287834511781
4455,2023-11-08 11:41:58,2023-11-01,Forward,DYKON_AS,Buy,EUR,55000.0,DKK,408746.89,0.1345576,0.13409,0.1340876,2023-11-08,0,0D,EUR/DKK,EURDKK=,7.431761636363636
4456,2023-11-20 09:42:49,2023-11-01,Forward,DYKON_AS,Sell,DKK,1272110.4,EUR,170000.0,0.1336362,0.13411,0.1341062,2023-11-20,0,0D,EUR/DKK,EURDKK=,7.483002352941176
4457,2023-11-16 12:24:50,2023-11-01,Forward,DYKON_AS,Buy,SEK,400000.0,DKK,259084.09,1.5439003,1.53854,1.5385103,2023-11-16,0,0D,SEK/DKK,SEKDKK=,0.647710225
4458,2023-11-17 09:33:45,2023-11-01,Forward,DYKON_AS,Sell,DKK,299415.54,EUR,40000.0,0.1335936,0.13407,0.1340636,2023-11-17,0,0D,EUR/DKK,EURDKK=,7.485388499999999
4459,2023-11-17 09:34:51,2023-11-01,Forward,DYKON_AS,Sell,DKK,138092.84,USD,20000.0,0.1448301,0.14537,0.1453401,2023-11-17,0,0D,USD/DKK,USDDKK=,6.904642
4460,2023-11-20 10:00:32,2023-11-01,Forward,DYKON_AS,Sell,DKK,302515.16,SEK,463000.0,1.5305018,1.53593,1.5358818,2023-11-20,0,0D,SEK/DKK,SEKDKK=,0.6533804751619869
4461,2023-11-20 14:22:31,2023-11-01,Forward,DYKON_AS,Sell,DKK,1968268.22,EUR,263000.0,0.13362,0.13409,0.13409,2023-11-20,0,0D,EUR/DKK,EURDKK=,7.4839095817490495
4462,2023-11-20 14:24:52,2023-11-01,Forward,DYKON_AS,Buy,SEK,926000.0,DKK,602014.08,1.53817,1.5328,1.5328,2023-11-20,0,0D,SEK/DKK,SEKDKK=,0.6501231965442764
4463,2023-11-28 11:41:12,2023-11-01,Forward,DYKON_AS,Buy,SEK,782400.0,EUR,68232.56,0.0872093,0.08752,0.0875193,2023-11-28,0,0D,EUR/SEK,EURSEK=,11.466666354010462
4464,2023-10-31 08:55:49,2023-10-01,Forward,DYKON_AS,Buy,SEK,1150000.0,DKK,722654.37,0.6283951,0.63081,0.6307951,2023-10-31,0,0D,SEK/DKK,SEKDKK=,0.6283951043478261
4465,2023-11-15 09:32:11,2023-11-01,Forward,DYKON_AS,Buy,SEK,1450000.0,DKK,936634.17,0.6459546,0.64835,0.6483546,2023-11-15,0,0D,SEK/DKK,SEKDKK=,0.6459546
4466,2023-11-03 08:57:23,2023-11-01,Forward,DYKON_AS,Sell,DKK,1737667.62,EUR,232000.0,0.1335123,0.13399,0.1339823,2023-11-03,0,0D,EUR/DKK,EURDKK=,7.489946637931035
4467,2023-11-03 08:57:53,2023-11-01,Forward,DYKON_AS,Sell,DKK,422894.97,USD,60000.0,0.1418792,0.14241,0.1423792,2023-11-03,0,0D,USD/DKK,USDDKK=,7.0482495
4468,2023-11-15 08:22:00,2023-11-01,Forward,DYKON_AS,Sell,DKK,1377848.87,USD,200000.0,0.1451538,0.14568,0.1456638,2023-11-15,0,0D,USD/DKK,USDDKK=,6.88924435
4469,2023-11-09 14:25:28,2023-11-01,Forward,DYKON_AS,Buy,EUR,26000.0,USD,27704.53,0.9384748,0.93505,0.9351948,2023-11-09,0,0D,EUR/USD,EURUSD=,0.9384746826602004
